Date,Price,Open,High,Low,Vol.,Change %,CPI_Combined,Inflation_Rate,Gold_Returns,Rolling_Corr_12m,Rolling_Corr_24m,Rolling_Beta_12m
2019-01-01,1311.1,"1,284.20","1,311.90","1,267.30",5.92M,1.98%,139.5,0.5043227665705974,0.0,-0.595088320346487,-0.12446751239741097,-0.18999878454437283
2019-01-01,1285.7,"1,295.90","1,314.70","1,267.90",4.90M,-0.99%,144.3,3.440860215053765,-1.9373045534284095,-0.8567186547578923,-0.14732449912339954,-0.2564044897288654
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,158.4,9.771309771309777,53.89282103134478,0.6664525739603869,0.4986720544955258,2.6597318309627647
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,148.6,-6.186868686868696,-4.199939351056303,0.65722921553984,0.5022265646546863,2.3310569960425664
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,158.9,6.931359353970401,4.384067528356628,0.6111658570728994,0.4883967183610001,1.9929274337421525
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,157.9,-0.6293266205160464,0.0,0.6141896293908481,0.5224868562894799,1.9940806516747767
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,150.2,-4.876504116529457,-4.199939351056303,0.6225555949124086,0.5528347235042589,1.9353034249729388
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,149.1,-0.7323568575232975,0.0,0.6405281559660486,0.5484315679135299,2.0005318482204717
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,150.8,1.140174379611003,0.0,0.6402588249093756,0.5452402954771836,1.9994564988946526
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,158.9,5.371352785145889,0.0,0.602982636598056,0.5573148081367011,1.8161177233981558
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,151.6,-4.594084329767156,0.0,0.6537280309350999,0.5685679926597362,2.128940943412971
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,153.9,1.5171503957783772,0.0,0.6471679190028031,0.5646537542467606,2.10941098079344
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,154.7,0.5198180636777128,0.0,0.6471127927959912,0.56444128292208,2.109288942898384
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,156.9,1.4221073044602628,0.0,0.6730412143242929,0.5598173569361476,2.212635371774649
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,158.4,0.9560229445506607,0.0,0.8168699775382812,0.5587447667711616,0.45983981641514604
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,156.9,-0.9469696969697017,4.384067528356628,0.5337873210201697,0.5537888051073064,0.34869768794617434
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,151.2,-3.632887189292555,-4.199939351056303,0.42586517608236957,0.5651128474358453,0.3204211089998926
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,154.7,2.314814814814814,4.384067528356628,0.4858608574267846,0.5664630623296031,0.41642614761827
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,148.6,-3.9431157078215873,0.36894774082685267,0.28355758858531677,0.5591007136346487,0.21729183760308554
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,151.6,2.0188425302826385,-0.36759152021754726,0.2526469111451153,0.5605743678460448,0.1910925038861614
2020-01-01,1895.5,"1,973.70","2,001.20","1,851.00",5.92M,-4.20%,157.9,4.155672823219003,-4.199939351056303,0.016050749214042866,0.5257264461540643,0.01318729316805939
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,150.8,-4.496516782773908,4.769190187285677,-0.18211151415436405,0.5063047085567417,-0.17589849218616177
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,151.2,0.2652519893899141,0.0,-0.22588207389096632,0.548023674760055,-0.24232337050991284
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,151.6,0.2645502645502784,0.0,-0.22298175300266165,0.5475709805088751,-0.24268031088704733
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,153.9,1.5171503957783772,0.0,-0.22491454034779787,0.5444833808960622,-0.24157860797395053
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,154.7,0.5198180636777128,0.0,-0.22303701684335728,0.5653776612098513,-0.24229147071098775
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,156.9,1.4221073044602628,0.0,-0.22370485854506833,0.29371815677768076,-0.2412636202423556
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,158.4,0.9560229445506607,0.0,-0.19893956497824247,0.17641382155504892,-0.19435890126976688
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,158.9,0.31565656565657463,0.0,-0.5369425622073253,0.004444396866411804,-0.5031122939401996
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,157.9,-0.6293266205160464,0.0,-0.8158620318375126,0.004444396866411804,-0.6562788536731073
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,150.2,-4.876504116529457,-0.36759152021754726,-0.7025405223122018,-0.14530820629698768,-0.5304168086400493
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,149.1,-0.7323568575232975,0.0,-0.7075179476596679,-0.14530820629698768,-0.5469201164724891
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,148.6,-0.3353454057679395,0.0,-0.5485247700655318,-0.14348426708984754,-0.3651814455397954
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,150.8,1.4804845222072816,0.0,0.8923860119812964,-0.15061862527149775,0.0548696811043966
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,151.2,0.2652519893899141,0.0,0.8923860119812964,-0.17251167124164582,0.05486968110439659
2020-01-01,1978.6,"1,997.40","2,089.20","1,874.20",7.18M,-0.37%,153.9,1.7857142857143016,0.0,0.8777076918910146,-0.17236376415105611,0.05173839980116477
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,150.2,-2.4041585445094382,-4.98837561912463,0.4307937102068227,-0.050046113229645466,0.32836774211611325
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,157.9,5.126498002663138,0.8085536464705445,0.4776067609943679,-0.014566823169598382,0.29012501212267217
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,148.6,-5.889803673210903,-0.8020684924278321,0.4267006385451162,0.01868353241561731,0.21303537896022556
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,158.9,6.931359353970401,-5.26623756582797,-0.16063503903016416,-0.16809366071303622,-0.08912230177615077
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,157.9,-0.6293266205160464,0.0,-0.17079406737073674,-0.28138010824480486,-0.0946330466981126
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,150.2,-4.876504116529457,6.412488067830857,-0.37186204732409445,-0.48821083121605835,-0.2781960959002155
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,149.1,-0.7323568575232975,0.0,-0.40141394948993825,-0.49376915924732817,-0.3221972673803422
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,148.6,-0.3353454057679395,0.0,-0.40092931877991345,-0.4961727701621818,-0.32229152896683705
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,150.8,1.4804845222072816,0.0,-0.3936740339932078,-0.43563331692690493,-0.3146357084133641
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,158.4,5.039787798408479,-6.026067226003895,-0.504615079721639,-0.45556594194628786,-0.4325840224215971
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,151.2,-4.545454545454552,6.412488067830857,-0.5865961265195669,-0.5324495406121134,-0.5558287584205344
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,153.9,1.7857142857143016,0.0,-0.5865961265195669,-0.527829966211695,-0.5558287584205344
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,154.7,0.5198180636777128,0.0,-0.7215357526268946,-0.5308082397374263,-0.6452441052841156
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,156.9,1.4221073044602628,0.0,-0.7963701781002677,-0.5282081980750422,-0.7599775108023564
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,158.4,0.9560229445506607,0.0,-0.9546588720228375,-0.5297769940776906,-1.0386689795630246
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,158.9,0.31565656565657463,0.0,-0.9527624883816754,-0.5311439408947778,-1.1439939846327738
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,149.1,-6.167400881057272,4.791303888976839,-0.9424158393637384,-0.5923969780926924,-1.0031496094923684
2020-01-01,1895.1,"1,780.30","1,912.00","1,778.40",3.82M,6.41%,151.6,1.6767270288396974,-4.572234251472896,-0.8968539737137495,-0.5949695485920214,-1.0075774671826083
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,156.9,3.496042216358841,-6.026067226003895,-0.9017652970723251,-0.6484998461154742,-1.0947619833107871
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,154.7,-1.4021669853409913,0.0,-0.8938844588983891,-0.6473200375520443,-1.0712314855700842
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,153.9,-0.5171299288946218,0.0,-0.9039254712627511,-0.6473072829914462,-1.0869581773430628
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,150.8,-2.0142949967511314,5.55898702903026,-0.8566440717375515,-0.6516694318255664,-1.1353106102504764
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,151.2,0.2652519893899141,0.0,-0.8119323631223077,-0.6516694318255664,-1.0539583227642015
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,151.6,0.2645502645502784,0.0,-0.8329397411071798,-0.6564492756278666,-1.1087009397763041
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,153.9,1.5171503957783772,0.0,-0.8187989870480348,-0.7400584912205205,-1.0716936424150751
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,154.7,0.5198180636777128,0.0,-0.830947754881185,-0.7981800684125003,-1.1034355197175019
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,156.9,1.4221073044602628,0.0,-0.823190329212342,-0.891482351476623,-1.0830792530225632
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,158.4,0.9560229445506607,0.0,-0.8176561294311484,-0.8836777052446193,-1.0687689495497512
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,158.9,0.31565656565657463,0.0,-0.8265779095100511,-0.8862228297931557,-1.5795310337088795
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,157.9,-0.6293266205160464,0.0,-0.8131688254320928,-0.8593655462335056,-1.384168285643849
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,150.2,-4.876504116529457,-5.26623756582797,0.32308777160150715,-0.5850893291769412,0.41959763822942087
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,149.1,-0.7323568575232975,0.0,0.327473524184149,-0.5846267336316295,0.431550089428675
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,148.6,-0.3353454057679395,0.0,0.3276233701485299,-0.5910443027243157,0.43207664220024905
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,150.8,1.4804845222072816,0.0,0.8923860119839759,-0.4984968746186214,0.7860811796908826
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,151.2,0.2652519893899141,0.0,0.8923860119839759,-0.3749632407747185,0.7860811796908825
2020-01-01,1780.9,"1,877.00","1,966.10","1,767.20",4.94M,-5.27%,151.6,0.2645502645502784,0.0,0.8923860119839759,-0.38414668835311405,0.7860811796908826
2020-01-01,1879.9,"1,891.20","1,939.40","1,859.20",4.42M,-0.82%,149.1,-1.649076517150394,5.55898702903026,0.3803735292400789,-0.4115084628993048,0.511406982737482
2020-01-01,1985.9,"1,798.90","2,005.40","1,766.30",5.81M,10.30%,150.2,0.7377598926894713,5.638597797755196,0.41148216792081777,-0.34562769386698344,0.6719366044886114
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,150.2,0.0,-19.60320257817615,0.13543433717054418,-0.22068193505734754,0.5301640652152761
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,158.9,5.792276964047938,12.770888137291747,0.46857592205904774,0.08104733852206857,1.4787158749927765
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,154.7,-2.6431718061674103,-12.985281866148291,0.5349295689078746,0.3155888827048645,1.7909849018269348
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,156.9,1.4221073044602628,0.0,0.5371549611552833,0.34263314682448265,1.7725944026175573
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,158.4,0.9560229445506607,0.0,0.5621615634013191,0.4417956626814855,2.275630456777095
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,158.9,0.31565656565657463,0.0,0.57532793826807,0.44978798828014105,2.366864621892311
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,157.9,-0.6293266205160464,0.0,0.5704655516765629,0.44921920571622653,2.331584185692295
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,157.9,0.0,14.923086742835245,0.47315292342797516,0.4512851727545647,2.2178212258451744
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,151.6,-3.9898670044331896,-12.985281866148291,0.5724816005429479,0.5356488978096078,2.4593884835685893
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,149.1,-1.649076517150394,1.9084700325525006,0.5456367543140901,0.5156399783389501,2.303911073085775
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,150.8,1.140174379611003,0.0,0.6014474106290989,0.5179318433596959,2.5261101224223337
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,151.2,0.2652519893899141,0.0,0.5997626154045737,0.518245840056513,2.476796241286457
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,151.6,0.2645502645502784,0.0,0.7270823255696266,0.5227212399191455,2.4496845027711207
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,153.9,1.5171503957783772,0.0,0.6041808194659416,0.5193030427144323,2.518496915780176
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,154.7,0.5198180636777128,0.0,0.47979059178165606,0.5189915349852167,1.8641598068601906
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,156.9,1.4221073044602628,0.0,0.47979059178165606,0.5166639348458448,1.8641598068601912
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,148.6,-5.289993626513711,0.0,0.36065357265048975,0.43719146235796424,1.011662955526953
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,158.4,6.594885598923295,0.0,0.249321931527078,0.37315112793879107,0.503495681177059
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,151.2,-4.545454545454552,-1.872729550294372,0.26933593862851823,0.36477373617198744,0.4997594694778237
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,148.6,-1.7195767195767209,0.0,0.3722186662446098,0.3616574709354481,0.4371958305227446
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,150.2,1.076716016150736,1.3531626986659884,0.22572271460204915,0.36384069005864716,0.0654211290717992
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,149.1,-0.7323568575232975,0.0,0.4274183454241774,0.3628731938248562,0.097191692814305
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,148.6,-0.3353454057679395,0.0,0.4272758891437775,0.39315427920714213,0.09775193889070935
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,150.8,1.4804845222072816,0.0,0.42497602951218194,0.3897787143998559,0.09619263547588008
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,151.2,0.2652519893899141,0.0,0.42497662253157803,0.47598911136216726,0.09619261109851476
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,151.6,0.2645502645502784,0.0,0.42745154282779096,0.3323578080406342,0.09784797408453835
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,150.8,-0.5277044854881119,-1.3350966685559573,0.39387719694002765,0.2628557120642914,0.1023614342756451
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,153.9,2.0557029177718844,1.3531626986659884,0.44048049700977565,0.27227712067747356,0.12934424801721608
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,156.9,1.949317738791434,0.0,0.5233317083436991,0.2686347434758781,0.17854554102088904
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,158.4,0.9560229445506607,0.0,0.740911889771378,0.2674315271973998,0.36413628586023317
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,158.9,0.31565656565657463,0.0,0.5022746109814442,0.26722603383363763,0.30552859121578424
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,157.9,-0.6293266205160464,0.0,0.5635494712897717,0.4076286237598197,0.39591802468435
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,150.2,-4.876504116529457,-1.3350966685559573,0.723811753487389,0.37294540014896255,0.27465305571840715
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,149.1,-0.7323568575232975,0.0,0.723811753487389,0.5211842058757974,0.2746530557184071
2020-01-01,1587.9,"1,521.00","1,613.30","1,519.70",8.01M,4.25%,154.7,3.7558685446009266,1.3531626986659884,0.8010768465841389,0.5755746679765228,0.3078209528506316
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,158.9,2.714932126696845,0.5478934441715433,0.8166418603344886,0.5881843699332754,0.30683976653246015
2020-01-01,1566.7,"1,597.80","1,691.70","1,551.10",7.43M,-1.34%,153.9,-3.146633102580243,-1.872729550294372,0.8516747082315613,0.6224467630762072,0.34839873257031234
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,150.2,-2.4041585445094382,8.138124720750618,0.0445533445769398,0.11233171388393662,0.04523422478398456
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,154.7,2.996005326231699,3.3939322394050286,0.12270998027234425,0.17720298234459889,0.12010017190082647
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,156.9,1.4221073044602628,0.0,0.09888090363666877,0.17720298234459889,0.09838114707460294
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,158.4,0.9560229445506607,0.0,0.11178104595669101,0.17183803762426414,0.11312445831860002
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,158.9,0.31565656565657463,0.0,0.11957119658752213,0.22673220322996446,0.12158520780565235
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,157.9,-0.6293266205160464,0.0,0.12999059047766834,0.13973036327683458,0.13188592223178425
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,150.2,-4.876504116529457,2.7858651595592754,0.010063624412322442,-0.00045234306464622464,0.009120218405040015
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,149.1,-0.7323568575232975,0.0,-0.13595991182672024,-0.0042964214196546426,-0.1355821411802921
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,148.6,-0.3353454057679395,0.0,-0.14275329728867928,-0.006472632527542341,-0.1427535214816643
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,150.8,1.4804845222072816,0.0,-0.19345427855608732,-0.016248587244259354,-0.21370354938775976
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,151.2,0.2652519893899141,0.0,-0.19260556961590194,-0.009755328839647557,-0.2309191177695057
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,151.6,0.2645502645502784,0.0,-0.3875046910260209,-0.00975151004162851,-0.4788304276361979
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,153.9,1.5171503957783772,0.0,-0.18625728702681776,-0.01643952318665903,-0.11686609443032067
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,154.7,0.5198180636777128,0.0,-0.89238601198393,-0.031482125492364045,-0.41584074848734653
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,156.9,1.4221073044602628,0.0,-0.89238601198393,-0.05508272318238455,-0.41584074848734637
2020-01-01,1596.6,"1,592.80","1,704.30","1,450.90",8.47M,1.91%,157.9,0.6373486297004405,-11.324632046653715,-0.32300159157700165,-0.0735372686877072,-0.6482772570317323
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,153.9,-2.53324889170361,9.714393085306284,-0.4834463984031093,-0.18610782593818687,-1.1928048758939855
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,151.6,-1.4944769330734298,0.0,-0.47419674029105247,-0.18018372563707694,-1.1497581551698963
2020-01-01,1800.5,"1,749.80","1,804.00","1,671.70",4.15M,2.79%,158.4,4.485488126649084,2.7858651595592754,-0.2237900045219518,-0.11630943347224071,-0.5803941648675391
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,151.6,-4.292929292929304,-5.903915579005825,0.05665524048805845,-0.024091753073909542,0.12473673550150999
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,149.1,-1.649076517150394,0.0,0.05099071720077013,-0.022174586902106504,0.10939633707897625
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,148.6,-0.3353454057679395,0.0,0.04604217361535822,-0.04147958629094703,0.10070385718754202
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,150.8,1.4804845222072816,0.0,0.049031126652171395,-0.04841796027648388,0.10512392577118079
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,151.2,0.2652519893899141,0.0,0.0490332195539771,-0.0874611464609373,0.10512807430463852
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,151.2,0.0,3.3939322394050286,0.04749778084827047,0.01402416932100898,0.10670557511154147
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,153.9,1.7857142857143016,-3.2825255466118586,0.0005030282007417109,-0.08213781688613617,0.0011174338870922063
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,154.7,0.5198180636777128,0.0,-0.0022316955985209057,-0.08338607231492406,-0.005038858770667398
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,156.9,1.4221073044602628,0.0,0.07980085712845156,-0.08263976339329794,0.13094322563108007
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,158.4,0.9560229445506607,0.0,0.5703279296153028,-0.0819658630121386,0.6368871806469013
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,158.9,0.31565656565657463,0.0,0.5980509712918083,-0.08168077120886888,0.6907480425711369
2020-01-01,1694.2,"1,589.40","1,788.80","1,576.00",3.96M,6.11%,157.9,-0.6293266205160464,0.0,0.47729165704194443,0.008573207776591879,0.6380799034721876
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,150.2,-4.876504116529457,3.3939322394050286,-0.6485349293074711,-0.0993997096313853,-0.6213610111676529
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,149.1,-0.7323568575232975,0.0,-0.676944381336942,-0.09927220126806056,-0.6689207595232656
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,148.6,-0.3353454057679395,0.0,-0.676944381336942,-0.10100660309196877,-0.6689207595232655
2020-01-01,1751.7,"1,693.50","1,775.80","1,676.00",4.06M,3.39%,150.8,1.4804845222072816,0.0,-0.676944381336942,-0.09942137157905366,-0.6689207595232655
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,156.3,3.6472148541114136,0.3025632242964038,-0.5800338149138882,-0.08611512623685764,-0.49028305190900595
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,156.8,0.3198976327575265,0.0,-0.6708581236450025,-0.08718030589817445,-0.46954361481106316
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,166.2,5.994897959183665,0.0,-0.6433821683334483,-0.07461104248805484,-0.24166216867121898
2021-01-01,1818.1,"1,817.00","1,835.90","1,677.90",3.66M,0.05%,166.7,0.30084235860408093,3.477518497438803,-0.5028292822856858,-0.07338052064841619,-0.2569753178737954
2021-01-01,1818.1,"1,817.00","1,835.90","1,677.90",3.66M,0.05%,165.5,-0.7198560287942302,0.0,-0.46624243214113464,-0.06608594178945075,-0.23681516434541844
2021-01-01,1818.1,"1,817.00","1,835.90","1,677.90",3.66M,0.05%,166.2,0.4229607250755274,0.0,-0.45866889101551483,0.15291490811124306,-0.23335699805882718
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,156.8,-5.6558363417569035,-3.3606512293053115,0.07997678464140676,0.2896152214570744,0.04450889294074715
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,166.7,6.313775510204067,0.0,0.03778788450665466,0.19239040682882155,0.018212684149731984
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,160.4,-3.7792441511697583,0.0,0.37179431396264206,-0.02342950532663386,0.15516439702672433
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,161.3,0.5610972568578676,0.0,0.373670172285667,-0.027382195628565083,0.15707380360158735
2021-01-01,1757.0,"1,816.70","1,836.90","1,721.10",3.65M,-3.36%,162.5,0.7439553626782391,0.0,0.3746829529544435,-0.029218327622590703,0.15821255619049762
